parking_id,month,MAPE_seguro_%,MAPE_seguro_CI95_low,MAPE_seguro_CI95_high,média<5%,IC<5%,dias
653,2025-01,14.31488705742925,6.197969057295931,24.65415870740149,False,False,20
700,2025-01,8.250589553029624,5.582029201795012,11.147892160254026,False,False,20
765,2025-01,23.24255074605093,7.699927039387898,50.55085618277677,False,False,20
