parking_id,month,MAPE_seguro_%,MAPE_seguro_CI95_low,MAPE_seguro_CI95_high,média<5%,IC<5%,dias
653,2025-01,18.789537330330614,8.92716636196118,31.553357729733882,False,False,20
700,2025-01,8.509912532227483,5.905066583960499,11.078818917598497,False,False,20
765,2025-01,26.100116245082216,7.83875894109482,58.5577328472272,False,False,20
